FIPS,Winter,Storm,Flood,Fire,Heat,Drought,Hurricane,pct_Winter,pct_Storm,pct_Flood,pct_Fire,pct_Heat,pct_Drought,pct_Hurricane
34013,60,173,108,0,10,0,7,100.0,88.26530612244898,360.0,0.0,333.33333333333337,0.0,700.0
34015,203,412,131,8,85,40,6,338.3333333333333,210.20408163265304,436.66666666666663,800.0,2833.333333333333,444.44444444444446,600.0
34017,62,130,110,1,6,11,6,103.33333333333334,66.3265306122449,366.66666666666663,100.0,200.0,122.22222222222223,600.0
34019,254,379,93,6,71,43,7,423.3333333333333,193.3673469387755,310.0,600.0,2366.666666666667,477.77777777777777,700.0
34021,212,363,111,6,84,44,7,353.3333333333333,185.20408163265304,370.0,600.0,2800.0,488.8888888888889,700.0
34023,203,389,132,18,78,42,7,338.3333333333333,198.46938775510205,440.00000000000006,1800.0,2600.0,466.6666666666667,700.0
34025,351,698,274,10,133,87,7,585.0,356.1224489795918,913.3333333333333,1000.0,4433.333333333334,966.6666666666666,700.0
34027,291,388,124,8,65,41,7,484.99999999999994,197.9591836734694,413.33333333333337,800.0,2166.666666666667,455.55555555555554,700.0
34029,345,797,228,26,137,87,6,575.0,406.6326530612245,760.0,2600.0,4566.666666666666,966.6666666666666,600.0
34031,147,212,142,0,14,22,7,245.00000000000003,108.16326530612245,473.3333333333333,0.0,466.6666666666667,244.44444444444446,700.0
34033,181,267,89,4,82,40,6,301.6666666666667,136.22448979591837,296.6666666666667,400.0,2733.333333333333,444.44444444444446,600.0
34035,238,349,180,3,77,42,7,396.6666666666667,178.0612244897959,600.0,300.0,2566.666666666667,466.6666666666667,700.0
34037,383,392,50,12,51,39,6,638.3333333333334,200.0,166.66666666666669,1200.0,1700.0,433.3333333333333,600.0
34039,58,143,120,0,13,0,7,96.66666666666667,72.95918367346938,400.0,0.0,433.3333333333333,0.0,700.0
34041,293,342,55,7,54,36,6,488.33333333333337,174.48979591836735,183.33333333333331,700.0,1800.0,400.0,600.0
35001,106,387,73,7,5,188,1,176.66666666666666,197.44897959183675,243.33333333333331,700.0,166.66666666666669,2088.888888888889,100.0
35003,77,87,38,7,1,224,1,128.33333333333334,44.38775510204081,126.66666666666666,700.0,33.33333333333333,2488.888888888889,100.0
35005,31,321,41,0,2,102,1,51.66666666666667,163.77551020408163,136.66666666666666,0.0,66.66666666666666,1133.3333333333335,100.0
35006,65,85,28,0,2,151,1,108.33333333333333,43.36734693877551,93.33333333333333,0.0,66.66666666666666,1677.7777777777778,100.0
35007,225,393,26,4,1,215,1,375.0,200.51020408163268,86.66666666666667,400.0,33.33333333333333,2388.888888888889,100.0
35009,20,384,20,3,1,52,1,33.33333333333333,195.91836734693877,66.66666666666666,300.0,33.33333333333333,577.7777777777777,100.0
35011,22,212,16,0,0,52,0,36.666666666666664,108.16326530612245,53.333333333333336,0.0,0.0,577.7777777777777,0.0
35013,3,239,70,0,0,115,1,5.0,121.9387755102041,233.33333333333334,0.0,0.0,1277.7777777777778,100.0
35015,61,675,189,0,0,30,1,101.66666666666666,344.3877551020408,630.0,0.0,0.0,333.33333333333337,100.0
35017,12,91,59,0,0,252,1,20.0,46.42857142857143,196.66666666666666,0.0,0.0,2800.0,100.0
35019,30,171,20,2,0,58,1,50.0,87.24489795918367,66.66666666666666,200.0,0.0,644.4444444444445,100.0
35021,25,112,5,0,0,59,1,41.66666666666667,57.14285714285714,16.666666666666664,0.0,0.0,655.5555555555555,100.0
35023,2,39,7,0,0,146,1,3.3333333333333335,19.897959183673468,23.333333333333332,0.0,0.0,1622.2222222222222,100.0
35025,51,501,86,2,0,14,1,85.0,255.6122448979592,286.6666666666667,200.0,0.0,155.55555555555557,100.0
35027,88,360,42,10,1,197,1,146.66666666666666,183.67346938775512,140.0,1000.0,33.33333333333333,2188.888888888889,100.0
35028,48,51,13,8,0,43,1,80.0,26.02040816326531,43.333333333333336,800.0,0.0,477.77777777777777,100.0
35029,3,64,29,0,0,89,1,5.0,32.6530612244898,96.66666666666667,0.0,0.0,988.8888888888889,100.0
35031,116,65,51,0,2,255,1,193.33333333333334,33.16326530612245,170.0,0.0,66.66666666666666,2833.333333333333,100.0
35033,188,225,6,5,1,160,1,313.3333333333333,114.79591836734696,20.0,500.0,33.33333333333333,1777.7777777777778,100.0
35035,14,186,44,0,0,203,1,23.333333333333332,94.89795918367348,146.66666666666666,0.0,0.0,2255.5555555555557,100.0
35037,27,399,20,2,1,62,1,45.0,203.57142857142856,66.66666666666666,200.0,33.33333333333333,688.8888888888889,100.0
35039,340,91,37,18,1,317,1,566.6666666666667,46.42857142857143,123.33333333333334,1800.0,33.33333333333333,3522.222222222222,100.0
35041,19,337,29,2,2,53,1,31.666666666666664,171.9387755102041,96.66666666666667,200.0,66.66666666666666,588.8888888888889,100.0
35043,208,272,78,15,5,337,1,346.6666666666667,138.77551020408163,260.0,1500.0,166.66666666666669,3744.4444444444443,100.0
35045,101,59,36,4,3,197,1,168.33333333333334,30.102040816326532,120.0,400.0,100.0,2188.888888888889,100.0
35047,311,444,27,9,2,317,1,518.3333333333334,226.53061224489795,90.0,900.0,66.66666666666666,3522.222222222222,100.0
35049,306,363,75,12,1,344,1,509.99999999999994,185.20408163265304,250.0,1200.0,33.33333333333333,3822.222222222222,100.0
35051,8,68,54,0,0,140,1,13.333333333333334,34.69387755102041,180.0,0.0,0.0,1555.5555555555554,100.0
35053,105,206,39,8,2,290,1,175.0,105.10204081632652,130.0,800.0,66.66666666666666,3222.222222222222,100.0
35055,283,65,8,10,0,215,1,471.6666666666667,33.16326530612245,26.666666666666668,1000.0,0.0,2388.888888888889,100.0
35057,149,436,18,7,6,253,1,248.33333333333334,222.44897959183675,60.0,700.0,200.0,2811.111111111111,100.0
35059,70,411,26,2,1,124,1,116.66666666666667,209.69387755102042,86.66666666666667,200.0,33.33333333333333,1377.7777777777778,100.0
35061,100,216,19,6,6,186,1,166.66666666666669,110.20408163265304,63.33333333333333,600.0,200.0,2066.666666666667,100.0
36001,342,489,134,2,38,5,4,570.0,249.48979591836732,446.6666666666667,200.0,1266.6666666666665,55.55555555555556,400.0
36003,79,215,58,0,0,4,2,131.66666666666666,109.6938775510204,193.33333333333334,0.0,0.0,44.44444444444444,200.0
36005,67,80,69,0,9,8,5,111.66666666666667,40.816326530612244,229.99999999999997,0.0,300.0,88.88888888888889,500.0
36007,99,449,166,0,5,6,2,165.0,229.08163265306123,553.3333333333334,0.0,166.66666666666669,66.66666666666666,200.0
36009,195,317,77,0,0,3,2,325.0,161.73469387755102,256.6666666666667,0.0,0.0,33.33333333333333,200.0
36011,207,317,41,0,4,9,2,345.0,161.73469387755102,136.66666666666666,0.0,133.33333333333331,100.0,200.0
36013,199,389,89,0,0,3,2,331.6666666666667,198.46938775510205,296.6666666666667,0.0,0.0,33.33333333333333,200.0
36015,71,158,55,0,4,7,2,118.33333333333333,80.61224489795919,183.33333333333331,0.0,133.33333333333331,77.77777777777779,200.0
36017,104,291,110,0,4,3,2,173.33333333333334,148.46938775510205,366.66666666666663,0.0,133.33333333333331,33.33333333333333,200.0
36019,411,280,76,0,6,0,3,685.0,142.85714285714286,253.33333333333331,0.0,200.0,0.0,300.0
36021,331,503,83,2,39,4,4,551.6666666666666,256.6326530612245,276.6666666666667,200.0,1300.0,44.44444444444444,400.0
36023,98,174,60,0,4,6,2,163.33333333333334,88.77551020408163,200.0,0.0,133.33333333333331,66.66666666666666,200.0
36025,113,242,106,0,4,3,4,188.33333333333334,123.46938775510203,353.3333333333333,0.0,133.33333333333331,33.33333333333333,400.0
36027,310,562,70,2,52,4,4,516.6666666666667,286.734693877551,233.33333333333334,200.0,1733.3333333333333,44.44444444444444,400.0
36029,279,399,140,0,1,10,2,465.00000000000006,203.57142857142856,466.6666666666667,0.0,33.33333333333333,111.11111111111111,200.0
36031,413,272,106,0,6,0,4,688.3333333333334,138.77551020408163,353.3333333333333,0.0,200.0,0.0,400.0
36033,424,278,49,0,6,0,3,706.6666666666666,141.83673469387753,163.33333333333334,0.0,200.0,0.0,300.0
36035,332,253,35,1,18,2,3,553.3333333333334,129.08163265306123,116.66666666666667,100.0,600.0,22.22222222222222,300.0
36037,99,161,35,0,0,5,2,165.0,82.14285714285714,116.66666666666667,0.0,0.0,55.55555555555556,200.0
36039,351,250,100,2,33,4,6,585.0,127.55102040816327,333.33333333333337,200.0,1100.0,44.44444444444444,600.0
36041,227,124,31,1,6,4,3,378.3333333333333,63.26530612244898,103.33333333333334,100.0,200.0,44.44444444444444,300.0
36043,417,484,189,2,22,6,3,695.0,246.93877551020407,630.0,200.0,733.3333333333333,66.66666666666666,300.0
36045,180,210,26,1,0,2,2,300.0,107.14285714285714,86.66666666666667,100.0,0.0,22.22222222222222,200.0
36047,54,109,68,0,8,8,5,90.0,55.61224489795919,226.66666666666666,0.0,266.66666666666663,88.88888888888889,500.0
36049,245,199,33,0,0,0,2,408.3333333333333,101.53061224489797,110.00000000000001,0.0,0.0,0.0,200.0
36051,87,176,42,0,0,5,2,145.0,89.79591836734694,140.0,0.0,0.0,55.55555555555556,200.0
36053,147,210,44,0,4,2,2,245.00000000000003,107.14285714285714,146.66666666666666,0.0,133.33333333333331,22.22222222222222,200.0
36055,102,284,78,0,0,5,2,170.0,144.89795918367346,260.0,0.0,0.0,55.55555555555556,200.0
36057,170,251,116,1,15,2,3,283.33333333333337,128.0612244897959,386.6666666666667,100.0,500.0,22.22222222222222,300.0
36059,62,303,175,0,8,0,8,103.33333333333334,154.59183673469389,583.3333333333333,0.0,266.66666666666663,0.0,800.0
36061,62,88,72,0,11,8,5,103.33333333333334,44.89795918367347,240.0,0.0,366.66666666666663,88.88888888888889,500.0
36063,90,240,32,0,0,5,2,150.0,122.44897959183673,106.66666666666667,0.0,0.0,55.55555555555556,200.0
36065,350,561,106,0,8,4,2,583.3333333333333,286.2244897959184,353.3333333333333,0.0,266.66666666666663,44.44444444444444,200.0
36067,159,382,45,0,5,5,2,265.0,194.89795918367346,150.0,0.0,166.66666666666669,55.55555555555556,200.0
36069,80,197,45,0,0,5,2,133.33333333333331,100.51020408163265,150.0,0.0,0.0,55.55555555555556,200.0
36071,109,365,98,0,11,10,7,181.66666666666666,186.22448979591837,326.6666666666667,0.0,366.66666666666663,111.11111111111111,700.0
36073,82,128,18,0,0,5,2,136.66666666666666,65.3061224489796,60.0,0.0,0.0,55.55555555555556,200.0
36075,270,335,34,0,0,3,2,450.0,170.91836734693877,113.33333333333333,0.0,0.0,33.33333333333333,200.0
36077,109,329,55,0,4,3,3,181.66666666666666,167.85714285714286,183.33333333333331,0.0,133.33333333333331,33.33333333333333,300.0
36079,88,154,24,0,10,10,7,146.66666666666666,78.57142857142857,80.0,0.0,333.33333333333337,111.11111111111111,700.0
36081,55,194,139,0,16,0,5,91.66666666666666,98.9795918367347,463.33333333333337,0.0,533.3333333333333,0.0,500.0
36083,359,491,92,3,34,4,5,598.3333333333334,250.51020408163268,306.6666666666667,300.0,1133.3333333333335,44.44444444444444,500.0
36085,51,112,66,0,9,8,5,85.0,57.14285714285714,220.00000000000003,0.0,300.0,88.88888888888889,500.0
36087,73,162,90,0,7,10,7,121.66666666666666,82.6530612244898,300.0,0.0,233.33333333333334,111.11111111111111,700.0
36089,535,365,29,0,14,0,2,891.6666666666666,186.22448979591837,96.66666666666667,0.0,466.6666666666667,0.0,200.0
36091,383,599,111,2,41,4,3,638.3333333333334,305.6122448979592,370.0,200.0,1366.6666666666665,44.44444444444444,300.0
36093,336,274,72,3,35,4,4,560.0,139.79591836734696,240.0,300.0,1166.6666666666665,44.44444444444444,400.0
36095,183,213,89,1,9,1,5,305.0,108.6734693877551,296.6666666666667,100.0,300.0,11.11111111111111,500.0
36097,74,96,17,0,4,7,2,123.33333333333334,48.97959183673469,56.666666666666664,0.0,133.33333333333331,77.77777777777779,200.0
36099,73,106,16,0,4,4,2,121.66666666666666,54.08163265306123,53.333333333333336,0.0,133.33333333333331,44.44444444444444,200.0
36101,74,311,88,0,4,7,2,123.33333333333334,158.67346938775512,293.3333333333333,0.0,133.33333333333331,77.77777777777779,200.0
36103,293,622,286,1,26,32,9,488.33333333333337,317.34693877551024,953.3333333333334,100.0,866.6666666666666,355.55555555555554,900.0
36105,93,265,72,0,4,4,5,155.0,135.20408163265304,240.0,0.0,133.33333333333331,44.44444444444444,500.0
36107,79,207,80,0,4,7,2,131.66666666666666,105.61224489795917,266.66666666666663,0.0,133.33333333333331,77.77777777777779,200.0
36109,82,213,26,0,4,7,2,136.66666666666666,108.6734693877551,86.66666666666667,0.0,133.33333333333331,77.77777777777779,200.0
36111,323,477,169,3,39,4,6,538.3333333333334,243.3673469387755,563.3333333333334,300.0,1300.0,44.44444444444444,600.0
36113,350,258,59,1,19,2,4,583.3333333333333,131.6326530612245,196.66666666666666,100.0,633.3333333333333,22.22222222222222,400.0
36115,336,344,90,2,25,2,3,560.0,175.51020408163265,300.0,200.0,833.3333333333334,22.22222222222222,300.0
36117,115,229,37,0,0,3,2,191.66666666666669,116.83673469387755,123.33333333333334,0.0,0.0,33.33333333333333,200.0
36119,167,371,181,0,14,20,7,278.3333333333333,189.28571428571428,603.3333333333334,0.0,466.6666666666667,222.22222222222223,700.0
36121,149,164,37,0,0,5,2,248.33333333333334,83.6734693877551,123.33333333333334,0.0,0.0,55.55555555555556,200.0
36123,67,87,39,0,4,6,2,111.66666666666667,44.38775510204081,130.0,0.0,133.33333333333331,66.66666666666666,200.0
37001,69,233,39,0,1,0,8,114.99999999999999,118.87755102040816,130.0,0.0,33.33333333333333,0.0,800.0
37003,115,165,9,0,2,35,3,191.66666666666669,84.18367346938776,30.0,0.0,66.66666666666666,388.88888888888886,300.0
37005,70,145,24,0,1,17,5,116.66666666666667,73.9795918367347,80.0,0.0,33.33333333333333,188.88888888888889,500.0
37007,34,184,39,0,1,0,9,56.666666666666664,93.87755102040816,130.0,0.0,33.33333333333333,0.0,900.0
37009,102,254,70,0,0,23,5,170.0,129.59183673469389,233.33333333333334,0.0,0.0,255.55555555555554,500.0
37011,364,140,34,0,0,33,4,606.6666666666666,71.42857142857143,113.33333333333333,0.0,0.0,366.66666666666663,400.0
37013,29,233,32,0,0,3,16,48.333333333333336,118.87755102040816,106.66666666666667,0.0,0.0,33.33333333333333,1600.0
37015,44,94,24,0,3,0,13,73.33333333333333,47.95918367346938,80.0,0.0,100.0,0.0,1300.0
37017,25,374,50,3,4,10,14,41.66666666666667,190.81632653061226,166.66666666666669,300.0,133.33333333333331,111.11111111111111,1400.0
37019,8,262,95,2,10,6,19,13.333333333333334,133.67346938775512,316.66666666666663,200.0,333.33333333333337,66.66666666666666,1900.0
37021,244,397,47,0,0,33,4,406.66666666666663,202.55102040816325,156.66666666666666,0.0,0.0,366.66666666666663,400.0
37023,136,393,54,0,0,30,4,226.66666666666666,200.51020408163268,180.0,0.0,0.0,333.33333333333337,400.0
37025,68,259,70,0,3,33,4,113.33333333333333,132.14285714285714,233.33333333333334,0.0,100.0,366.66666666666663,400.0
37027,140,239,60,0,0,30,4,233.33333333333334,121.9387755102041,200.0,0.0,0.0,333.33333333333337,400.0
37029,37,74,14,0,3,0,11,61.66666666666667,37.755102040816325,46.666666666666664,0.0,100.0,0.0,1100.0
37031,0,194,36,0,0,0,17,0.0,98.9795918367347,120.0,0.0,0.0,0.0,1700.0
37033,39,250,30,0,0,18,7,65.0,127.55102040816327,100.0,0.0,0.0,200.0,700.0
37035,110,368,25,0,2,35,3,183.33333333333331,187.75510204081633,83.33333333333334,0.0,66.66666666666666,388.88888888888886,300.0
37037,48,234,27,0,1,0,8,80.0,119.38775510204083,90.0,0.0,33.33333333333333,0.0,800.0
37039,39,169,15,0,0,0,1,65.0,86.22448979591837,50.0,0.0,0.0,0.0,100.0
37041,38,80,7,0,4,0,13,63.33333333333333,40.816326530612244,23.333333333333332,0.0,133.33333333333331,0.0,1300.0
37043,24,87,6,0,0,0,1,40.0,44.38775510204081,20.0,0.0,0.0,0.0,100.0
37045,83,366,13,0,2,35,3,138.33333333333334,186.73469387755102,43.333333333333336,0.0,66.66666666666666,388.88888888888886,300.0
37047,17,348,39,0,5,11,16,28.333333333333332,177.55102040816325,130.0,0.0,166.66666666666669,122.22222222222223,1600.0
37049,0,292,26,0,0,0,17,0.0,148.9795918367347,86.66666666666667,0.0,0.0,0.0,1700.0
37051,36,299,55,0,2,0,11,60.0,152.55102040816325,183.33333333333331,0.0,66.66666666666666,0.0,1100.0
37053,59,111,19,0,6,0,12,98.33333333333333,56.63265306122449,63.33333333333333,0.0,200.0,0.0,1200.0
37055,20,143,18,0,0,3,17,33.33333333333333,72.95918367346938,60.0,0.0,0.0,33.33333333333333,1700.0
37057,67,268,52,0,1,0,10,111.66666666666667,136.73469387755102,173.33333333333334,0.0,33.33333333333333,0.0,1000.0
37059,106,167,12,0,2,33,4,176.66666666666666,85.20408163265306,40.0,0.0,66.66666666666666,366.66666666666663,400.0
37061,31,280,33,0,0,3,14,51.66666666666667,142.85714285714286,110.00000000000001,0.0,0.0,33.33333333333333,1400.0
37063,57,246,59,0,1,0,7,95.0,125.51020408163265,196.66666666666666,0.0,33.33333333333333,0.0,700.0
37065,45,161,37,0,2,0,11,75.0,82.14285714285714,123.33333333333334,0.0,66.66666666666666,0.0,1100.0
37067,72,304,44,0,1,0,7,120.0,155.10204081632654,146.66666666666666,0.0,33.33333333333333,0.0,700.0
37069,55,207,23,0,1,0,7,91.66666666666666,105.61224489795917,76.66666666666667,0.0,33.33333333333333,0.0,700.0
37071,73,323,22,0,2,33,3,121.66666666666666,164.79591836734696,73.33333333333333,0.0,66.66666666666666,366.66666666666663,300.0
37073,44,92,14,0,3,0,10,73.33333333333333,46.93877551020408,46.666666666666664,0.0,100.0,0.0,1000.0
37075,205,125,11,1,0,35,2,341.66666666666663,63.775510204081634,36.666666666666664,100.0,0.0,388.88888888888886,200.0
37077,60,172,18,0,1,0,8,100.0,87.75510204081633,60.0,0.0,33.33333333333333,0.0,800.0
37079,27,114,26,0,0,3,14,45.0,58.16326530612245,86.66666666666667,0.0,0.0,33.33333333333333,1400.0
37081,69,384,90,0,2,0,8,114.99999999999999,195.91836734693877,300.0,0.0,66.66666666666666,0.0,800.0
37083,48,214,36,0,1,0,11,80.0,109.18367346938776,120.0,0.0,33.33333333333333,0.0,1100.0
37085,51,263,26,0,2,0,8,85.0,134.18367346938774,86.66666666666667,0.0,66.66666666666666,0.0,800.0
37087,262,147,32,1,0,35,3,436.66666666666663,75.0,106.66666666666667,100.0,0.0,388.88888888888886,300.0
37089,153,287,88,0,0,34,4,254.99999999999997,146.42857142857142,293.3333333333333,0.0,0.0,377.77777777777777,400.0
37091,45,84,16,0,3,0,11,75.0,42.857142857142854,53.333333333333336,0.0,100.0,0.0,1100.0
37093,31,137,26,0,1,0,8,51.66666666666667,69.89795918367348,86.66666666666667,0.0,33.33333333333333,0.0,800.0
37095,25,94,6,0,0,3,18,41.66666666666667,47.95918367346938,20.0,0.0,0.0,33.33333333333333,1800.0
37097,111,377,23,0,2,33,4,185.0,192.3469387755102,76.66666666666667,0.0,66.66666666666666,366.66666666666663,400.0
37099,341,226,43,1,0,70,3,568.3333333333334,115.3061224489796,143.33333333333334,100.0,0.0,777.7777777777777,300.0
37101,53,415,49,0,2,0,11,88.33333333333333,211.73469387755102,163.33333333333334,0.0,66.66666666666666,0.0,1100.0
37103,26,125,17,0,0,3,15,43.333333333333336,63.775510204081634,56.666666666666664,0.0,0.0,33.33333333333333,1500.0
37105,47,146,22,0,1,0,7,78.33333333333333,74.48979591836735,73.33333333333333,0.0,33.33333333333333,0.0,700.0
37107,32,204,36,0,0,3,14,53.333333333333336,104.08163265306123,120.0,0.0,0.0,33.33333333333333,1400.0
37109,82,236,25,0,3,35,3,136.66666666666666,120.40816326530613,83.33333333333334,0.0,100.0,388.88888888888886,300.0
37111,127,294,36,2,0,30,5,211.66666666666666,150.0,120.0,200.0,0.0,333.33333333333337,500.0
37113,163,189,35,1,0,35,3,271.6666666666667,96.42857142857143,116.66666666666667,100.0,0.0,388.88888888888886,300.0
37115,286,191,39,0,0,32,4,476.6666666666667,97.44897959183673,130.0,0.0,0.0,355.55555555555554,400.0
37117,33,116,20,0,0,2,12,55.00000000000001,59.183673469387756,66.66666666666666,0.0,0.0,22.22222222222222,1200.0
37119,73,515,103,0,4,33,3,121.66666666666666,262.7551020408163,343.3333333333333,0.0,133.33333333333331,366.66666666666663,300.0
37121,346,105,27,1,0,33,3,576.6666666666666,53.57142857142857,90.0,100.0,0.0,366.66666666666663,300.0
37123,43,162,36,0,1,0,9,71.66666666666667,82.6530612244898,120.0,0.0,33.33333333333333,0.0,900.0
37125,42,275,35,0,1,0,7,70.0,140.3061224489796,116.66666666666667,0.0,33.33333333333333,0.0,700.0
37127,53,232,31,0,1,0,10,88.33333333333333,118.36734693877551,103.33333333333334,0.0,33.33333333333333,0.0,1000.0
37129,14,286,157,1,10,6,17,23.333333333333332,145.91836734693877,523.3333333333334,100.0,333.33333333333337,66.66666666666666,1700.0
37131,47,136,18,0,3,0,11,78.33333333333333,69.38775510204081,60.0,0.0,100.0,0.0,1100.0
37133,0,290,36,0,0,0,16,0.0,147.9591836734694,120.0,0.0,0.0,0.0,1600.0
37135,66,231,34,0,1,0,8,110.00000000000001,117.85714285714286,113.33333333333333,0.0,33.33333333333333,0.0,800.0
37137,23,91,18,0,0,3,17,38.333333333333336,46.42857142857143,60.0,0.0,0.0,33.33333333333333,1700.0
37139,35,109,16,0,3,0,11,58.333333333333336,55.61224489795919,53.333333333333336,0.0,100.0,0.0,1100.0
37141,12,215,82,5,7,4,17,20.0,109.6938775510204,273.3333333333333,500.0,233.33333333333334,44.44444444444444,1700.0
37143,39,91,10,0,3,0,11,65.0,46.42857142857143,33.33333333333333,0.0,100.0,0.0,1100.0
37145,68,211,20,0,2,0,8,113.33333333333333,107.65306122448979,66.66666666666666,0.0,66.66666666666666,0.0,800.0
37147,33,285,48,0,2,3,14,55.00000000000001,145.40816326530611,160.0,0.0,66.66666666666666,33.33333333333333,1400.0
37149,92,162,23,1,0,32,5,153.33333333333334,82.6530612244898,76.66666666666667,100.0,0.0,355.55555555555554,500.0
37151,59,350,51,0,1,0,8,98.33333333333333,178.57142857142858,170.0,0.0,33.33333333333333,0.0,800.0
37153,36,143,21,0,1,0,8,60.0,72.95918367346938,70.0,0.0,33.33333333333333,0.0,800.0
37155,27,406,30,2,5,12,10,45.0,207.14285714285717,100.0,200.0,166.66666666666669,133.33333333333331,1000.0
37157,46,477,79,1,0,18,7,76.66666666666667,243.3673469387755,263.3333333333333,100.0,0.0,200.0,700.0
37159,96,331,34,0,2,33,5,160.0,168.87755102040816,113.33333333333333,0.0,66.66666666666666,366.66666666666663,500.0
37161,90,334,27,2,0,32,4,150.0,170.40816326530611,90.0,200.0,0.0,355.55555555555554,400.0
37163,33,294,26,0,1,0,12,55.00000000000001,150.0,86.66666666666667,0.0,33.33333333333333,0.0,1200.0
37165,32,130,20,0,2,0,8,53.333333333333336,66.3265306122449,66.66666666666666,0.0,66.66666666666666,0.0,800.0
37167,42,187,68,0,1,0,6,70.0,95.40816326530613,226.66666666666666,0.0,33.33333333333333,0.0,600.0
37169,45,341,20,0,0,17,7,75.0,173.9795918367347,66.66666666666666,0.0,0.0,188.88888888888889,700.0
37171,59,448,58,0,0,19,4,98.33333333333333,228.57142857142856,193.33333333333334,0.0,0.0,211.11111111111111,400.0
37173,234,112,28,2,0,35,2,390.0,57.14285714285714,93.33333333333333,200.0,0.0,388.88888888888886,200.0
37175,148,183,76,0,0,34,3,246.66666666666669,93.36734693877551,253.33333333333331,0.0,0.0,377.77777777777777,300.0
37177,26,50,4,0,0,3,12,43.333333333333336,25.510204081632654,13.333333333333334,0.0,0.0,33.33333333333333,1200.0
37179,52,298,72,0,3,33,6,86.66666666666667,152.0408163265306,240.0,0.0,100.0,366.66666666666663,600.0
37181,57,131,9,0,1,0,8,95.0,66.83673469387756,30.0,0.0,33.33333333333333,0.0,800.0
37183,57,661,149,1,2,0,7,95.0,337.2448979591837,496.6666666666667,100.0,66.66666666666666,0.0,700.0
37185,52,124,19,0,1,0,8,86.66666666666667,63.26530612244898,63.33333333333333,0.0,33.33333333333333,0.0,800.0
37187,31,83,9,0,0,3,11,51.66666666666667,42.3469387755102,30.0,0.0,0.0,33.33333333333333,1100.0
37189,107,243,110,1,0,25,4,178.33333333333334,123.9795918367347,366.66666666666663,100.0,0.0,277.77777777777777,400.0
37191,35,257,35,0,1,0,12,58.333333333333336,131.12244897959184,116.66666666666667,0.0,33.33333333333333,0.0,1200.0
37193,56,401,62,0,0,21,4,93.33333333333333,204.5918367346939,206.66666666666669,0.0,0.0,233.33333333333334,400.0
37195,47,167,29,0,1,0,11,78.33333333333333,85.20408163265306,96.66666666666667,0.0,33.33333333333333,0.0,1100.0
37197,39,226,22,0,1,20,4,65.0,115.3061224489796,73.33333333333333,0.0,33.33333333333333,222.22222222222223,400.0
37199,342,99,26,1,0,33,4,570.0,50.51020408163265,86.66666666666667,100.0,0.0,366.66666666666663,400.0
38001,84,216,4,3,1,0,0,140.0,110.20408163265304,13.333333333333334,300.0,33.33333333333333,0.0,0.0
38003,173,347,30,0,3,5,0,288.3333333333333,177.0408163265306,100.0,0.0,100.0,55.55555555555556,0.0
38005,167,359,63,0,1,1,0,278.3333333333333,183.16326530612247,210.0,0.0,33.33333333333333,11.11111111111111,0.0
38007,88,151,6,1,1,0,0,146.66666666666666,77.04081632653062,20.0,100.0,33.33333333333333,0.0,0.0
38009,125,173,16,0,1,0,0,208.33333333333334,88.26530612244898,53.333333333333336,0.0,33.33333333333333,0.0,0.0
38011,84,241,4,1,1,0,0,140.0,122.95918367346938,13.333333333333334,100.0,33.33333333333333,0.0,0.0
38013,108,143,2,0,1,0,0,180.0,72.95918367346938,6.666666666666667,0.0,33.33333333333333,0.0,0.0
38015,98,396,29,5,4,0,0,163.33333333333334,202.0408163265306,96.66666666666667,500.0,133.33333333333331,0.0,0.0
38017,177,621,69,0,3,6,0,295.0,316.83673469387753,229.99999999999997,0.0,100.0,66.66666666666666,0.0
38019,170,277,23,1,1,5,0,283.33333333333337,141.32653061224488,76.66666666666667,100.0,33.33333333333333,55.55555555555556,0.0
38021,107,186,12,0,2,0,0,178.33333333333334,94.89795918367348,40.0,0.0,66.66666666666666,0.0,0.0
38023,96,122,2,0,1,0,0,160.0,62.244897959183675,6.666666666666667,0.0,33.33333333333333,0.0,0.0
38025,106,215,12,1,1,0,0,176.66666666666666,109.6938775510204,40.0,100.0,33.33333333333333,0.0,0.0
38027,160,204,25,0,2,5,0,266.66666666666663,104.08163265306123,83.33333333333334,0.0,66.66666666666666,55.55555555555556,0.0
38029,92,205,7,1,1,0,0,153.33333333333334,104.59183673469387,23.333333333333332,100.0,33.33333333333333,0.0,0.0
38031,119,132,6,0,2,0,0,198.33333333333334,67.3469387755102,20.0,0.0,66.66666666666666,0.0,0.0
38033,84,187,5,1,1,0,0,140.0,95.40816326530613,16.666666666666664,100.0,33.33333333333333,0.0,0.0
38035,177,592,62,1,2,6,0,295.0,302.0408163265306,206.66666666666669,100.0,66.66666666666666,66.66666666666666,0.0
38037,94,203,9,2,1,0,0,156.66666666666666,103.57142857142858,30.0,200.0,33.33333333333333,0.0,0.0
38039,168,190,20,0,3,5,0,280.0,96.93877551020408,66.66666666666666,0.0,100.0,55.55555555555556,0.0
38041,86,207,7,2,1,0,0,143.33333333333334,105.61224489795917,23.333333333333332,200.0,33.33333333333333,0.0,0.0
38043,102,174,7,0,1,0,0,170.0,88.77551020408163,23.333333333333332,0.0,33.33333333333333,0.0,0.0
38045,112,168,10,0,2,0,0,186.66666666666666,85.71428571428571,33.33333333333333,0.0,66.66666666666666,0.0,0.0
