YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201810,130716,788364,3,1.04,"SSE","HIWASSEE",36.9554,-80.7154,3657324,8042924
201810,130716,788364,4,.12,"S","HIWASSEE",36.9683,-80.7197,3658098,8043182
201810,130716,788365,1,1.91,"WNW","RADFORD",37.128,-80.5933,377680,8035598
201810,130716,788365,2,1.69,"WNW","RADFORD",37.1274,-80.5893,377644,8035358
201810,130716,788365,3,1.68,"N","RADFORD",37.1441,-80.5563,378646,8033378
201810,130716,788365,4,1.95,"NNE","RADFORD",37.1476,-80.5526,378856,8033156
201810,130716,788365,5,1.57,"NNW","RADFORD",37.1412,-80.5701,378472,8034206
201810,130716,788372,1,1.01,"SE","ROANOKE",37.2614,-79.9352,3715684,7956112
201810,130716,788372,2,1.36,"SSE","ROANOKE",37.2514,-79.9419,3715084,7956514
201810,130716,788372,3,1.11,"S","ROANOKE",37.254,-79.9495,3715240,7956970
201810,130716,788372,4,.94,"SE","ROANOKE",37.2615,-79.9365,3715690,7956190
201810,130716,788632,1,1.18,"NNE","LAFAYETTE",37.2363,-80.2139,3714178,8012834
201810,130716,788632,2,1.51,"NE","LAFAYETTE",37.2327,-80.1976,3713962,8011856
201810,130716,788632,3,1.6,"NE","LAFAYETTE",37.2351,-80.1979,3714106,8011874
201810,130716,788632,4,1.5,"NE","LAFAYETTE",37.2374,-80.2036,3714244,8012216
201810,130716,788632,5,1.32,"NNE","LAFAYETTE",37.2384,-80.2136,3714304,8012816
201810,130716,788633,1,.65,"N","ALLEGHANY SPG",37.1393,-80.2707,378358,8016242
201810,130716,788633,2,.74,"N","ALLEGHANY SPG",37.1407,-80.271,378442,8016260
201810,130716,788633,3,1.03,"NNE","ALLEGHANY SPG",37.1434,-80.262,378604,8015720
201810,130716,788633,4,1,"NNE","ALLEGHANY SPG",37.1425,-80.2609,378550,8015654
201810,130716,788633,5,.86,"NNE","ALLEGHANY SPG",37.1409,-80.2627,378454,8015762
201810,130716,788634,1,.45,"WNW","GLEN LYN",37.3724,-80.8676,3722344,8052056
201810,130716,788634,2,.82,"SW","PETERSTOWN",37.3923,-80.8313,3723538,8049878
201810,130716,788634,3,1.24,"ENE","NARROWS",37.3378,-80.7997,3720268,8047982
201810,130716,788634,4,.33,"E","NARROWS",37.3308,-80.8141,3719848,8048846
201810,131421,786453,2,4.55,"WSW","PERKINS",42.84,-98.1,4250400,986000
201810,131421,786453,3,6.05,"SW","PERKINS",42.8093,-98.1061,4248558,986366
201810,131421,786453,4,6.54,"WSW","PERKINS",42.8334,-98.1391,4250004,988346
201810,131421,786453,5,7.61,"WSW","PERKINS",42.8389,-98.1641,4250334,989846
201810,131421,786453,6,6.95,"WSW","PERKINS",42.8462,-98.1533,4250772,989198
201810,131421,786453,7,7.27,"W","PERKINS",42.8503,-98.161,4251018,989660
201810,131421,786453,8,6.6,"WSW","PERKINS",42.8487,-98.1471,4250922,988826
201810,131439,786454,1,1.51,"E","PARKER",43.4,-97.1,4324000,976000
201810,131439,786454,2,3.66,"NW","CHANCELLOR",43.4,-97.04,4324000,972400
201810,131439,786454,3,1.01,"E","DAVIS",43.27,-96.96,4316200,9657600
201810,131439,786454,4,4.24,"SE","DAVIS",43.2241,-96.924,4313446,9655440
201810,131439,786454,5,2.35,"E","CENTERVILLE",43.1257,-96.924,437542,9655440
201810,131439,786454,6,2.05,"SE","CENTERVILLE",43.1,-96.94,436000,9656400
201810,131439,786454,7,3.33,"WSW","CENTERVILLE",43.1,-97.03,436000,971800
201810,131439,786455,1,7.06,"SW","LENNOX SKIE ARPT",43.2241,-96.924,4313446,9655440
201810,131439,786455,2,8.82,"SSW","LENNOX SKIE ARPT",43.18,-96.89,4310800,9653400
201810,131439,786455,3,7.92,"WNW","BERESFORD",43.1257,-96.924,437542,9655440
201810,131439,786455,4,8.95,"SSW","LENNOX SKIE ARPT",43.19,-96.924,4311400,9655440
201810,131462,786587,1,1.03,"E","BLAIRSTOWN",41.9,-92.08,4154000,924800
201810,131462,786587,2,1.03,"E","BLAIRSTOWN",41.9001,-92.0799,4154006,924794
201810,131464,786594,1,1.41,"ESE","CENTER JCT",42.1156,-91.0731,426936,914386
201810,131464,786594,2,2.04,"W","ONSLOW",42.1161,-91.0595,426966,913570
201810,131469,786611,1,0,"N","PETERSBURG",42.55,-91.22,4233000,9113200
201810,131469,786611,2,.73,"S","DUNDEE",42.5696,-91.5521,4234176,9133126
201810,131469,786611,3,4.3,"SSE","MASONVILLE",42.424,-91.5433,4225440,9132598
201810,131469,786611,4,3.73,"NE","HOPKINTON",42.3873,-91.1972,4223238,9111832
201810,131469,786613,1,2.41,"SSW","WHITE PINE HOLLOW SP",42.5967,-91.1341,4235802,918046
201810,131469,786613,2,3.71,"WNW","CASCADE",42.3223,-91.0861,4219338,915166
201810,131469,786613,3,3.05,"SSW","MASSEY",42.3805,-90.607,4222830,9036420
201810,131469,786613,4,2.1,"ENE","SAGEVILLE",42.5849,-90.6839,4235094,9041034
201810,131469,791919,1,5,"NW","WINTHROP",42.5212,-91.7994,4231272,9147964
201810,131469,791919,2,5,"NE","WINTHROP",42.5212,-91.6606,4231272,9139636
201810,131469,791919,3,5,"SE","WINTHROP",42.4188,-91.6607,4225128,9139642
201810,131469,791919,4,5,"SW","WINTHROP",42.4188,-91.7993,4225128,9147958
201810,131471,786617,1,3.23,"W","KENT COUNTY PARK",41.7227,-91.7918,4143362,9147508
201810,131471,786617,2,.5,"NW","OASIS",41.706,-91.3854,4142360,9123124
201810,131471,786617,3,2.76,"ENE","LONE TREE",41.4922,-91.3792,4129532,9122752
201810,131471,786617,4,1.81,"WSW","AMISH",41.5226,-91.8135,4131356,9148810
201810,131471,786619,1,3.14,"NE","KINROSS",41.5078,-91.9662,4130468,9157972
201810,131471,786619,2,1.23,"WSW","COAL CREEK",41.4257,-92.4231,4125542,9225386
201810,131471,786619,3,4.49,"WSW","DELTA",41.3072,-92.4109,4118432,9224654
201810,131471,786619,4,.84,"S","KEOTA",41.3579,-91.9687,4121474,9158122
201810,131471,786620,1,1.39,"ENE","HAUNTOWN",42.0094,-90.1761,42564,9010566
201810,131471,786620,2,1.47,"SSW","BULGERS HOLLOW CP GD",41.9116,-90.1943,4154696,9011658
201810,131471,786620,3,2.02,"ENE","BLEIDORN",41.9159,-90.6671,4154954,9040026
201810,131471,786620,4,1.09,"S","DELMAR",41.9843,-90.6173,4159058,9037038
201810,131471,786622,1,1.92,"SSW","ROCHESTER",41.6463,-91.1895,4138778,9111370
201810,131471,786622,2,1.08,"SSW","WEST BRANCH",41.6548,-91.3549,4139288,9121294
201810,131471,786622,3,.43,"NNW","WEST BRANCH",41.6758,-91.3529,4140548,9121174
201810,131471,786622,4,1.1,"WSW","ROCHESTER",41.6663,-91.1908,4139978,9111448
201810,131477,786644,1,1.13,"E","ROCK GROVE",42.4685,-89.4778,4228110,8928668
201810,131477,786644,2,1.3,"NW","FREEPORT ALBERTUS AR",42.2639,-89.5971,4215834,8935826
201810,131477,786644,3,.41,"ESE","PEARL CITY",42.2675,-89.8228,4216050,8949368
201810,131477,786644,4,1.29,"N","LENA",42.3985,-89.8331,4223910,8949986
201810,131489,786661,1,2.46,"NE","STOCKTON",42.3756,-89.9666,4222536,8957996
201810,131489,786661,2,2.95,"NE","STOCKTON",42.3767,-89.9549,4222602,8957294
201810,131489,786661,3,2.63,"ENE","STOCKTON",42.3703,-89.9563,4222218,8957378
201810,131489,786661,4,2.24,"NE","STOCKTON",42.3704,-89.9659,4222224,8957954
201810,131490,786669,1,1.38,"N","EPWORTH",42.47,-90.93,4228200,9055800
201810,131490,786669,2,1.77,"NW","EPWORTH",42.47,-90.9517,4228200,9057102
201810,131490,786669,3,1.97,"NNW","EPWORTH",42.4753,-90.9479,4228518,9056874
201810,131490,786669,4,1.81,"NNE","EPWORTH",42.4756,-90.9228,4228536,9055368
201810,131492,786674,1,1.71,"SE","BIG SPGS",42.91,-96.58,4254600,9634800
201810,131492,786674,2,3.43,"ESE","BIG SPGS",42.9084,-96.539,4254504,9632340
201810,131492,786674,3,6.26,"NE","RICHLAND",42.8388,-96.5497,4250328,9632982
201810,131492,786674,4,5.56,"NNE","RICHLAND",42.8381,-96.5717,4250286,9634302
201810,131492,786674,5,1.55,"ENE","RICHLAND",42.7812,-96.6035,4246872,9636210
201810,131492,786674,6,.31,"NNE","RICHLAND",42.774,-96.6274,4246440,9637644
201810,131492,786674,7,.68,"NW","RICHLAND",42.776,-96.6407,4246560,9638442
201810,131492,786677,1,.86,"NW","RICHLAND",42.78,-96.64,4246800,9638400
201810,131492,786677,2,.37,"NNE","RICHLAND",42.775,-96.6272,4246500,9637632
201810,131492,786677,3,.88,"S","RICHLAND",42.7573,-96.6283,4245438,9637698
201810,131492,786677,4,2.77,"NE","ELK PT",42.7049,-96.6273,4242294,9637638
201810,131492,786677,5,5.18,"N","JEFFERSON",42.674,-96.5658,4240440,9633948
201810,131492,786677,6,4.11,"SE","ELK PT",42.64,-96.61,4238400,9636600
201810,131492,786677,7,1.47,"NNE","ELK PT",42.7,-96.66,4242000,9639600
201810,131493,786675,1,5.46,"N","AKRON",42.9085,-96.5382,4254510,9632292
201810,131493,786675,2,5.78,"NNE","AKRON",42.9038,-96.4962,4254228,9629772
201810,131493,786675,3,1.4,"N","WESTFIELD",42.7702,-96.6025,4246212,9636150
201810,131493,786675,4,2.12,"NW","WESTFIELD",42.7739,-96.6263,4246434,9637578
201810,131493,786675,5,1.47,"WSW","AKRON",42.8245,-96.578,4249470,9634680
201810,131493,786676,1,2.13,"NW","WESTFIELD",42.7743,-96.6258,4246458,9637548
201810,131493,786676,2,1.47,"NNE","WESTFIELD",42.77,-96.59,4246200,9635400
201810,131493,786676,3,1.38,"S","WESTFIELD",42.73,-96.6,4243800,9636000
201810,131493,786676,4,2.54,"W","MILLNERVILLE",42.68,-96.55,4240800,9633000
201810,131493,786676,5,3.29,"W","MILLNERVILLE",42.673,-96.564,4240380,9633840
201810,131493,786676,6,3.27,"S","WESTFIELD",42.7029,-96.6054,4242174,9636324
201810,131493,786676,7,3.16,"SSW","WESTFIELD",42.7076,-96.6233,4242456,9637398
201810,131493,786676,8,1.02,"WNW","WESTFIELD",42.7551,-96.6188,4245306,9637128
201810,131494,786678,1,2.6,"WNW","BRANDON",43.59,-96.65,4335400,9639000
201810,131494,786678,2,3,"W","CORSON",43.62,-96.64,4337200,9638400
201810,131494,786678,3,1.47,"SSE","CORSON",43.6,-96.57,4336000,9634200
201810,131494,786678,4,1.41,"SSE","ROWENA",43.5,-96.564,4330000,9633840
201810,131494,786678,5,1.38,"S","EAST SIOUX FALLS",43.5,-96.62,4330000,9637200
201810,131494,786678,6,1,"W","BRANDON",43.58,-96.62,4334800,9637200
201810,131494,786679,1,2.47,"NNE","SHINDLER",43.5,-96.6233,4330000,9637398
201810,131494,786679,2,3.28,"NE","SHINDLER",43.5,-96.5992,4330000,9635952
201810,131494,786679,3,3.06,"ENE","SHINDLER",43.4945,-96.5991,4329670,9635946
201810,131494,786679,4,3.48,"ENE","SHINDLER",43.4909,-96.5868,4329454,9635208
201810,131494,786679,5,3.07,"E","SHINDLER",43.4674,-96.5889,4328044,9635334
201810,131494,786679,6,2.57,"ESE","SHINDLER",43.4524,-96.6048,4327144,9636288
201810,131494,786679,7,3.79,"SE","SHINDLER",43.4324,-96.595,4325944,9635700
201810,131494,786679,8,3.32,"SSE","SHINDLER",43.426,-96.6233,4325560,9637398
201810,131494,786681,1,4.2,"N","CANTON MUNI ARPT",43.38,-96.557,4322800,9633420
201810,131494,786681,2,4.98,"NNE","CANTON MUNI ARPT",43.385,-96.527,4323100,9631620
201810,131494,786681,3,2.54,"SE","CANTON MUNI ARPT",43.2971,-96.5305,4317826,9631830
201810,131494,786681,4,.59,"ESE","CANTON",43.297,-96.589,4317820,9635340
201810,131494,786681,5,2.54,"SSE","CANTON",43.2672,-96.5774,4316032,9634644
201810,131494,786681,6,5.48,"NNW","HUDSON",43.2,-96.521,4312000,9631260
201810,131494,786681,7,5.13,"NNE","MOE",43.2226,-96.5987,4313356,9635922
201810,131494,786681,8,.49,"N","CANTON",43.3071,-96.601,4318426,9636060
201810,131494,786684,1,6.66,"NNW","HUDSON",43.2181,-96.5238,4313086,9631428
201810,131494,786684,2,6.64,"N","HUDSON",43.2256,-96.4826,4313536,9628956
201810,131494,786684,3,1.81,"SE","HUDSON",43.1128,-96.443,436768,9626580
